date,state,district,sex,abs,rate
2022-01-01,Sabah,Papar,both,972.0,6.369593709043251
2022-01-01,Sabah,Papar,female,395.0,5.539971949509116
2022-01-01,Sabah,Papar,male,577.0,7.097170971709717
2022-01-01,Sabah,Penampang,both,849.0,5.202205882352941
2022-01-01,Sabah,Penampang,female,332.0,4.306095979247731
2022-01-01,Sabah,Penampang,male,517.0,6.004645760743322
2022-01-01,Sabah,Pitas,both,317.0,8.498659517426274
2022-01-01,Sabah,Pitas,female,148.0,8.176795580110497
2022-01-01,Sabah,Pitas,male,169.0,8.802083333333334
2022-01-01,Sabah,Putatan,both,335.0,4.841040462427745
2022-01-01,Sabah,Putatan,female,105.0,3.1914893617021276
2022-01-01,Sabah,Putatan,male,230.0,6.336088154269973
2022-01-01,Sabah,Ranau,both,567.0,6.570104287369641
2022-01-01,Sabah,Ranau,female,231.0,5.526315789473685
2022-01-01,Sabah,Ranau,male,336.0,7.550561797752809
2022-01-01,Sabah,Sandakan,both,1763.0,4.0500804043188605
2022-01-01,Sabah,Sandakan,female,793.0,3.765432098765432
2022-01-01,Sabah,Sandakan,male,970.0,4.316866933689364
2022-01-01,Sabah,Semporna,both,780.0,4.71584038694075
2022-01-01,Sabah,Semporna,female,337.0,4.181141439205955
2022-01-01,Sabah,Semporna,male,443.0,5.224056603773585
2022-01-01,Sabah,Sipitang,both,315.0,8.26771653543307
2022-01-01,Sabah,Sipitang,female,145.0,7.923497267759562
2022-01-01,Sabah,Sipitang,male,170.0,8.542713567839197
2022-01-01,Sabah,Tambunan,both,295.0,9.190031152647975
2022-01-01,Sabah,Tambunan,female,139.0,8.797468354430379
2022-01-01,Sabah,Tambunan,male,156.0,9.570552147239264
2022-01-01,Sabah,Tawau,both,1626.0,4.399350649350649
2022-01-01,Sabah,Tawau,female,674.0,3.803611738148984
2022-01-01,Sabah,Tawau,male,952.0,4.945454545454545
2022-01-01,Sabah,Telupid,both,125.0,4.325259515570934
2022-01-01,Sabah,Telupid,female,43.0,3.282442748091603
2022-01-01,Sabah,Telupid,male,82.0,5.222929936305733
2022-01-01,Sabah,Tenom,both,479.0,9.211538461538462
2022-01-01,Sabah,Tenom,female,193.0,7.628458498023715
2022-01-01,Sabah,Tenom,male,286.0,10.711610486891386
2022-01-01,Sabah,Tongod,both,132.0,3.1279620853080567
2022-01-01,Sabah,Tongod,female,44.0,2.2680412371134024
2022-01-01,Sabah,Tongod,male,88.0,3.8596491228070176
2022-01-01,Sabah,Tuaran,both,1003.0,7.315827862873815
2022-01-01,Sabah,Tuaran,female,450.0,6.6765578635014835
2022-01-01,Sabah,Tuaran,male,553.0,7.934002869440459
2023-01-01,Sabah,Beaufort,both,661.0,8.584415584415584
2023-01-01,Sabah,Beaufort,female,282.0,7.580645161290322
2023-01-01,Sabah,Beaufort,male,379.0,9.49874686716792
2023-01-01,Sabah,Beluran,both,350.0,4.171632896305125
2023-01-01,Sabah,Beluran,female,147.0,3.828125
2023-01-01,Sabah,Beluran,male,203.0,4.461538461538462
2023-01-01,Sabah,Kalabakan,both,129.0,2.4202626641651035
2023-01-01,Sabah,Kalabakan,female,52.0,2.1666666666666665
2023-01-01,Sabah,Kalabakan,male,77.0,2.627986348122867
2023-01-01,Sabah,Keningau,both,817.0,5.233824471492633
2023-01-01,Sabah,Keningau,female,320.0,4.2328042328042335
2023-01-01,Sabah,Keningau,male,497.0,6.173913043478261
2023-01-01,Sabah,Kinabatangan,both,244.0,1.636485580147552
2023-01-01,Sabah,Kinabatangan,female,96.0,1.4501510574018126
2023-01-01,Sabah,Kinabatangan,male,148.0,1.7852834740651389
2023-01-01,Sabah,Kota Belud,both,768.0,7.007299270072993
2023-01-01,Sabah,Kota Belud,female,358.0,6.568807339449541
2023-01-01,Sabah,Kota Belud,male,410.0,7.441016333938294
2023-01-01,Sabah,Kota Kinabalu,both,1831.0,3.482975080844588
2023-01-01,Sabah,Kota Kinabalu,female,737.0,2.8867998433215822
2023-01-01,Sabah,Kota Kinabalu,male,1094.0,4.045857988165681
2023-01-01,Sabah,Kota Marudu,both,525.0,7.251381215469613
2023-01-01,Sabah,Kota Marudu,female,224.0,6.3456090651558075
2023-01-01,Sabah,Kota Marudu,male,301.0,8.11320754716981
2023-01-01,Sabah,Kuala Penyu,both,302.0,12.479338842975206
2023-01-01,Sabah,Kuala Penyu,female,128.0,10.666666666666666
2023-01-01,Sabah,Kuala Penyu,male,174.0,14.262295081967212
2023-01-01,Sabah,Kudat,both,583.0,6.427783902976847
2023-01-01,Sabah,Kudat,female,227.0,5.089686098654709
2023-01-01,Sabah,Kudat,male,356.0,7.72234273318872
2023-01-01,Sabah,Kunak,both,250.0,3.2808398950131235
2023-01-01,Sabah,Kunak,female,105.0,3.008595988538682
2023-01-01,Sabah,Kunak,male,145.0,3.519417475728155
2023-01-01,Sabah,Lahad Datu,both,770.0,3.180503923998348
2023-01-01,Sabah,Lahad Datu,female,319.0,2.8130511463844794
2023-01-01,Sabah,Lahad Datu,male,451.0,3.5042735042735047
2023-01-01,Sabah,Nabawan,both,150.0,4.983388704318936
2023-01-01,Sabah,Nabawan,female,52.0,3.687943262411347
2023-01-01,Sabah,Nabawan,male,98.0,6.125
2023-01-01,Sabah,Papar,both,1051.0,6.789405684754522
2023-01-01,Sabah,Papar,female,469.0,6.48686030428769
2023-01-01,Sabah,Papar,male,582.0,7.054545454545455
2023-01-01,Sabah,Penampang,both,731.0,4.406268836648583
2023-01-01,Sabah,Penampang,female,321.0,4.1101152368758
2023-01-01,Sabah,Penampang,male,410.0,4.67502850627138
2023-01-01,Sabah,Pitas,both,398.0,10.473684210526317
2023-01-01,Sabah,Pitas,female,167.0,9.07608695652174
2023-01-01,Sabah,Pitas,male,231.0,11.785714285714285
2023-01-01,Sabah,Putatan,both,346.0,4.928774928774929
2023-01-01,Sabah,Putatan,female,133.0,3.970149253731343
2023-01-01,Sabah,Putatan,male,213.0,5.78804347826087
2023-01-01,Sabah,Ranau,both,550.0,6.285714285714286
2023-01-01,Sabah,Ranau,female,234.0,5.518867924528302
2023-01-01,Sabah,Ranau,male,316.0,6.991150442477876
2023-01-01,Sabah,Sandakan,both,1714.0,3.6437074829931975
2023-01-01,Sabah,Sandakan,female,714.0,3.146760687527545
2023-01-01,Sabah,Sandakan,male,1000.0,4.1067761806981515
2023-01-01,Sabah,Semporna,both,791.0,4.252688172043011
2023-01-01,Sabah,Semporna,female,336.0,3.712707182320442
2023-01-01,Sabah,Semporna,male,455.0,4.7643979057591626
2023-01-01,Sabah,Sipitang,both,250.0,6.34517766497462
2023-01-01,Sabah,Sipitang,female,124.0,6.595744680851063
2023-01-01,Sabah,Sipitang,male,126.0,6.146341463414634
2023-01-01,Sabah,Tambunan,both,271.0,8.287461773700304
2023-01-01,Sabah,Tambunan,female,112.0,6.956521739130435
2023-01-01,Sabah,Tambunan,male,159.0,9.578313253012048
2023-01-01,Sabah,Tawau,both,1494.0,3.7899543378995433
2023-01-01,Sabah,Tawau,female,613.0,3.2502651113467658
2023-01-01,Sabah,Tawau,male,881.0,4.2871046228710465
2023-01-01,Sabah,Telupid,both,98.0,3.2343234323432344
2023-01-01,Sabah,Telupid,female,21.0,1.5217391304347825
2023-01-01,Sabah,Telupid,male,77.0,4.666666666666667
2023-01-01,Sabah,Tenom,both,391.0,7.391304347826087
2023-01-01,Sabah,Tenom,female,184.0,7.159533073929961
2023-01-01,Sabah,Tenom,male,207.0,7.610294117647059
2023-01-01,Sabah,Tongod,both,146.0,3.3181818181818183
2023-01-01,Sabah,Tongod,female,51.0,2.5247524752475248
2023-01-01,Sabah,Tongod,male,95.0,3.991596638655462
2023-01-01,Sabah,Tuaran,both,999.0,7.135714285714286
2023-01-01,Sabah,Tuaran,female,404.0,5.863570391872278
2023-01-01,Sabah,Tuaran,male,595.0,8.368495077355837
2024-01-01,Sabah,Beaufort,both,663.0,8.5
2024-01-01,Sabah,Beaufort,female,297.0,7.9
2024-01-01,Sabah,Beaufort,male,366.0,9.1
2024-01-01,Sabah,Beluran,both,373.0,4.1
2024-01-01,Sabah,Beluran,female,170.0,4.1
2024-01-01,Sabah,Beluran,male,203.0,4.1
2024-01-01,Sabah,Kalabakan,both,133.0,2.3
2024-01-01,Sabah,Kalabakan,female,56.0,2.1
2024-01-01,Sabah,Kalabakan,male,77.0,2.4
2024-01-01,Sabah,Keningau,both,794.0,5.0
2024-01-01,Sabah,Keningau,female,318.0,4.2
2024-01-01,Sabah,Keningau,male,476.0,5.8
2024-01-01,Sabah,Kinabatangan,both,262.0,1.6
2024-01-01,Sabah,Kinabatangan,female,114.0,1.6
2024-01-01,Sabah,Kinabatangan,male,148.0,1.6
2024-01-01,Sabah,Kota Belud,both,732.0,6.6
2024-01-01,Sabah,Kota Belud,female,352.0,6.4
2024-01-01,Sabah,Kota Belud,male,380.0,6.8
2024-01-01,Sabah,Kota Kinabalu,both,2323.0,4.2
2024-01-01,Sabah,Kota Kinabalu,female,939.0,3.5
2024-01-01,Sabah,Kota Kinabalu,male,1384.0,4.9
2024-01-01,Sabah,Kota Marudu,both,503.0,6.8
2024-01-01,Sabah,Kota Marudu,female,189.0,5.3
2024-01-01,Sabah,Kota Marudu,male,314.0,8.3
2024-01-01,Sabah,Kuala Penyu,both,166.0,6.8
2024-01-01,Sabah,Kuala Penyu,female,63.0,5.2
2024-01-01,Sabah,Kuala Penyu,male,103.0,8.3
2024-01-01,Sabah,Kudat,both,619.0,6.6
2024-01-01,Sabah,Kudat,female,244.0,5.3
2024-01-01,Sabah,Kudat,male,375.0,7.9
2024-01-01,Sabah,Kunak,both,254.0,3.2
2024-01-01,Sabah,Kunak,female,96.0,2.6
2024-01-01,Sabah,Kunak,male,158.0,3.7
2024-01-01,Sabah,Lahad Datu,both,790.0,3.1
2024-01-01,Sabah,Lahad Datu,female,334.0,2.8
2024-01-01,Sabah,Lahad Datu,male,456.0,3.4
2024-01-01,Sabah,Nabawan,both,105.0,3.4
2024-01-01,Sabah,Nabawan,female,38.0,2.6
2024-01-01,Sabah,Nabawan,male,67.0,4.1
2024-01-01,Sabah,Papar,both,881.0,5.6
2024-01-01,Sabah,Papar,female,361.0,4.9
2024-01-01,Sabah,Papar,male,520.0,6.2
2024-01-01,Sabah,Penampang,both,636.0,3.8
2024-01-01,Sabah,Penampang,female,268.0,3.4
2024-01-01,Sabah,Penampang,male,368.0,4.1
2024-01-01,Sabah,Pitas,both,282.0,7.3
2024-01-01,Sabah,Pitas,female,137.0,7.3
2024-01-01,Sabah,Pitas,male,145.0,7.3
2024-01-01,Sabah,Putatan,both,293.0,4.1
2024-01-01,Sabah,Putatan,female,130.0,3.8
2024-01-01,Sabah,Putatan,male,163.0,4.4
2024-01-01,Sabah,Ranau,both,676.0,7.6
2024-01-01,Sabah,Ranau,female,257.0,6.0
2024-01-01,Sabah,Ranau,male,419.0,9.2
2024-01-01,Sabah,Sandakan,both,1706.0,3.4
2024-01-01,Sabah,Sandakan,female,671.0,2.8
2024-01-01,Sabah,Sandakan,male,1035.0,4.0
2024-01-01,Sabah,Semporna,both,780.0,3.9
2024-01-01,Sabah,Semporna,female,336.0,3.5
2024-01-01,Sabah,Semporna,male,444.0,4.3
2024-01-01,Sabah,Sipitang,both,203.0,5.0
2024-01-01,Sabah,Sipitang,female,80.0,4.1
2024-01-01,Sabah,Sipitang,male,123.0,5.8
2024-01-01,Sabah,Tambunan,both,225.0,6.8
2024-01-01,Sabah,Tambunan,female,98.0,6.0
2024-01-01,Sabah,Tambunan,male,127.0,7.5
2024-01-01,Sabah,Tawau,both,1592.0,3.8
2024-01-01,Sabah,Tawau,female,630.0,3.2
2024-01-01,Sabah,Tawau,male,962.0,4.5
2024-01-01,Sabah,Telupid,both,71.0,2.3
2024-01-01,Sabah,Telupid,female,22.0,1.6
2024-01-01,Sabah,Telupid,male,49.0,2.9
2024-01-01,Sabah,Tenom,both,363.0,6.7
2024-01-01,Sabah,Tenom,female,156.0,6.0
2024-01-01,Sabah,Tenom,male,207.0,7.5
2024-01-01,Sabah,Tongod,both,134.0,3.0
2024-01-01,Sabah,Tongod,female,47.0,2.3
2024-01-01,Sabah,Tongod,male,87.0,3.6
2024-01-01,Sabah,Tuaran,both,913.0,6.4
2024-01-01,Sabah,Tuaran,female,397.0,5.7
2024-01-01,Sabah,Tuaran,male,516.0,7.2
2020-01-01,Sarawak,Asajaya,both,227.0,6.7559523809523805
2020-01-01,Sarawak,Asajaya,female,92.0,5.575757575757576
2020-01-01,Sarawak,Asajaya,male,135.0,7.894736842105263
2020-01-01,Sarawak,Bau,both,366.0,6.9581749049429655
2020-01-01,Sarawak,Bau,female,143.0,5.6521739130434785
2020-01-01,Sarawak,Bau,male,223.0,8.168498168498168
2020-01-01,Sarawak,Belaga,both,108.0,4.8
2020-01-01,Sarawak,Belaga,female,38.0,4.0
2020-01-01,Sarawak,Belaga,male,70.0,5.384615384615385
2020-01-01,Sarawak,Betong,both,488.0,13.4435261707989
2020-01-01,Sarawak,Betong,female,205.0,11.7816091954023
2020-01-01,Sarawak,Betong,male,283.0,14.973544973544977
2020-01-01,Sarawak,Bintulu,both,602.0,3.370660694288914
2020-01-01,Sarawak,Bintulu,female,222.0,2.7106227106227103
2020-01-01,Sarawak,Bintulu,male,380.0,3.929679420889349
2020-01-01,Sarawak,Dalat,both,183.0,8.672985781990521
2020-01-01,Sarawak,Dalat,female,82.0,8.03921568627451
2020-01-01,Sarawak,Dalat,male,101.0,9.26605504587156
2020-01-01,Sarawak,Daro,both,218.0,11.17948717948718
2020-01-01,Sarawak,Daro,female,101.0,11.348314606741573
2020-01-01,Sarawak,Daro,male,117.0,11.142857142857142
2020-01-01,Sarawak,Julau,both,139.0,9.084967320261438
2020-01-01,Sarawak,Julau,female,49.0,6.363636363636363
2020-01-01,Sarawak,Julau,male,90.0,11.842105263157896
2020-01-01,Sarawak,Kanowit,both,283.0,11.45748987854251
2020-01-01,Sarawak,Kanowit,female,125.0,10.080645161290322
2020-01-01,Sarawak,Kanowit,male,158.0,12.845528455284551
2020-01-01,Sarawak,Kapit,both,309.0,8.583333333333334
2020-01-01,Sarawak,Kapit,female,124.0,6.927374301675978
2020-01-01,Sarawak,Kapit,male,185.0,10.22099447513812
2020-01-01,Sarawak,Kuching,both,3142.0,5.15758371634931
2020-01-01,Sarawak,Kuching,female,1348.0,4.470978441127695
2020-01-01,Sarawak,Kuching,male,1794.0,5.830354241143971
2020-01-01,Sarawak,Lawas,both,204.0,5.573770491803279
2020-01-01,Sarawak,Lawas,female,91.0,5.083798882681565
2020-01-01,Sarawak,Lawas,male,113.0,6.042780748663102
2020-01-01,Sarawak,Limbang,both,274.0,6.075388026607539
2020-01-01,Sarawak,Limbang,female,124.0,5.662100456621005
2020-01-01,Sarawak,Limbang,male,150.0,6.4655172413793105
2020-01-01,Sarawak,Lubok Antu,both,218.0,8.861788617886178
2020-01-01,Sarawak,Lubok Antu,female,99.0,8.181818181818182
2020-01-01,Sarawak,Lubok Antu,male,119.0,9.52
2020-01-01,Sarawak,Lundu,both,209.0,6.2388059701492535
2020-01-01,Sarawak,Lundu,female,80.0,5.161290322580645
2020-01-01,Sarawak,Lundu,male,129.0,7.166666666666667
2020-01-01,Sarawak,Maradong,both,218.0,10.738916256157635
2020-01-01,Sarawak,Maradong,female,93.0,9.11764705882353
2020-01-01,Sarawak,Maradong,male,125.0,12.376237623762377
2020-01-01,Sarawak,Marudi,both,446.0,23.72340425531915
2020-01-01,Sarawak,Marudi,female,165.0,18.965517241379313
2020-01-01,Sarawak,Marudi,male,281.0,27.821782178217823
2020-01-01,Sarawak,Matu,both,119.0,7.300613496932515
2020-01-01,Sarawak,Matu,female,68.0,9.066666666666666
2020-01-01,Sarawak,Matu,male,51.0,5.795454545454545
2020-01-01,Sarawak,Miri,both,1537.0,6.175170751305745
2020-01-01,Sarawak,Miri,female,569.0,4.8098055790363485
2020-01-01,Sarawak,Miri,male,968.0,7.417624521072797
2020-01-01,Sarawak,Mukah,both,294.0,6.950354609929079
2020-01-01,Sarawak,Mukah,female,129.0,6.482412060301508
2020-01-01,Sarawak,Mukah,male,165.0,7.366071428571429
2020-01-01,Sarawak,Pakan,both,131.0,8.451612903225806
2020-01-01,Sarawak,Pakan,female,47.0,6.438356164383562
2020-01-01,Sarawak,Pakan,male,84.0,10.24390243902439
2020-01-01,Sarawak,Samarahan,both,273.0,2.127825409197194
2020-01-01,Sarawak,Samarahan,female,115.0,1.7397881996974285
2020-01-01,Sarawak,Samarahan,male,158.0,2.540192926045016
2020-01-01,Sarawak,Saratok,both,378.0,16.363636363636363
2020-01-01,Sarawak,Saratok,female,161.0,13.760683760683762
2020-01-01,Sarawak,Saratok,male,217.0,19.035087719298247
2020-01-01,Sarawak,Sarikei,both,376.0,8.545454545454545
2020-01-01,Sarawak,Sarikei,female,150.0,6.849315068493151
2020-01-01,Sarawak,Sarikei,male,226.0,10.226244343891402
2020-01-01,Sarawak,Selangau,both,116.0,5.858585858585858
2020-01-01,Sarawak,Selangau,female,49.0,5.104166666666667
2020-01-01,Sarawak,Selangau,male,67.0,6.568627450980393
2020-01-01,Sarawak,Serian,both,641.0,7.514654161781946
2020-01-01,Sarawak,Serian,female,278.0,6.698795180722891
2020-01-01,Sarawak,Serian,male,363.0,8.287671232876713
2020-01-01,Sarawak,Sibu,both,1501.0,6.049979846835954
2020-01-01,Sarawak,Sibu,female,627.0,5.21630615640599
2020-01-01,Sarawak,Sibu,male,874.0,6.838810641627544
2020-01-01,Sarawak,Simunjan,both,311.0,8.591160220994475
2020-01-01,Sarawak,Simunjan,female,146.0,8.538011695906432
2020-01-01,Sarawak,Simunjan,male,165.0,8.638743455497382
2020-01-01,Sarawak,Song,both,142.0,14.2
2020-01-01,Sarawak,Song,female,61.0,11.96078431372549
2020-01-01,Sarawak,Song,male,81.0,16.53061224489796
2020-01-01,Sarawak,Sri Aman,both,455.0,7.434640522875816
2020-01-01,Sarawak,Sri Aman,female,215.0,7.288135593220339
2020-01-01,Sarawak,Sri Aman,male,240.0,7.570977917981073
2020-01-01,Sarawak,Tatau,both,163.0,5.109717868338558
2020-01-01,Sarawak,Tatau,female,72.0,5.0
2020-01-01,Sarawak,Tatau,male,91.0,5.2
2021-01-01,Sarawak,Asajaya,both,277.0,8.19526627218935
2021-01-01,Sarawak,Asajaya,female,127.0,7.650602409638553
2021-01-01,Sarawak,Asajaya,male,150.0,8.670520231213873
2021-01-01,Sarawak,Bau,both,429.0,8.109640831758034
2021-01-01,Sarawak,Bau,female,152.0,5.96078431372549
2021-01-01,Sarawak,Bau,male,277.0,10.109489051094892
2021-01-01,Sarawak,Belaga,both,127.0,5.5701754385964914
2021-01-01,Sarawak,Belaga,female,47.0,4.845360824742269
2021-01-01,Sarawak,Belaga,male,80.0,6.106870229007634
2021-01-01,Sarawak,Beluru,both,202.0,6.89419795221843
2021-01-01,Sarawak,Beluru,female,75.0,5.555555555555555
2021-01-01,Sarawak,Beluru,male,127.0,8.037974683544304
2021-01-01,Sarawak,Betong,both,444.0,12.231404958677686
2021-01-01,Sarawak,Betong,female,186.0,10.628571428571428
2021-01-01,Sarawak,Betong,male,258.0,13.723404255319148
2021-01-01,Sarawak,Bintulu,both,594.0,3.3559322033898304
2021-01-01,Sarawak,Bintulu,female,217.0,2.6528117359413206
2021-01-01,Sarawak,Bintulu,male,377.0,3.960084033613445
2021-01-01,Sarawak,Bukit Mabong,both,108.0,10.485436893203882
2021-01-01,Sarawak,Bukit Mabong,female,60.0,14.634146341463415
2021-01-01,Sarawak,Bukit Mabong,male,48.0,7.6190476190476195
2021-01-01,Sarawak,Dalat,both,184.0,8.72037914691943
2021-01-01,Sarawak,Dalat,female,87.0,8.529411764705882
2021-01-01,Sarawak,Dalat,male,97.0,8.899082568807339
2021-01-01,Sarawak,Daro,both,178.0,9.128205128205128
2021-01-01,Sarawak,Daro,female,70.0,7.777777777777778
2021-01-01,Sarawak,Daro,male,108.0,10.285714285714286
2021-01-01,Sarawak,Julau,both,190.0,12.418300653594772
2021-01-01,Sarawak,Julau,female,81.0,10.51948051948052
2021-01-01,Sarawak,Julau,male,109.0,14.342105263157896
2021-01-01,Sarawak,Kabong,both,211.0,11.405405405405403
2021-01-01,Sarawak,Kabong,female,83.0,9.021739130434783
2021-01-01,Sarawak,Kabong,male,128.0,13.763440860215052
2021-01-01,Sarawak,Kanowit,both,406.0,16.437246963562753
2021-01-01,Sarawak,Kanowit,female,185.0,15.040650406504064
2021-01-01,Sarawak,Kanowit,male,221.0,17.967479674796746
2021-01-01,Sarawak,Kapit,both,380.0,10.555555555555555
2021-01-01,Sarawak,Kapit,female,174.0,9.720670391061454
2021-01-01,Sarawak,Kapit,male,206.0,11.38121546961326
2021-01-01,Sarawak,Kuching,both,3452.0,5.635918367346939
2021-01-01,Sarawak,Kuching,female,1480.0,4.879657105176393
2021-01-01,Sarawak,Kuching,male,1972.0,6.379812358460045
2021-01-01,Sarawak,Lawas,both,289.0,7.8319783197831985
2021-01-01,Sarawak,Lawas,female,110.0,6.111111111111111
2021-01-01,Sarawak,Lawas,male,179.0,9.52127659574468
2021-01-01,Sarawak,Limbang,both,342.0,7.549668874172186
2021-01-01,Sarawak,Limbang,female,138.0,6.2727272727272725
2021-01-01,Sarawak,Limbang,male,204.0,8.755364806866952
2021-01-01,Sarawak,Lubok Antu,both,295.0,11.94331983805668
2021-01-01,Sarawak,Lubok Antu,female,124.0,10.163934426229508
2021-01-01,Sarawak,Lubok Antu,male,171.0,13.68
2021-01-01,Sarawak,Lundu,both,241.0,7.1513353115727
2021-01-01,Sarawak,Lundu,female,103.0,6.560509554140127
2021-01-01,Sarawak,Lundu,male,138.0,7.666666666666667
2021-01-01,Sarawak,Maradong,both,265.0,12.990196078431373
2021-01-01,Sarawak,Maradong,female,115.0,11.27450980392157
2021-01-01,Sarawak,Maradong,male,150.0,14.851485148514852
2021-01-01,Sarawak,Marudi,both,191.0,9.947916666666668
2021-01-01,Sarawak,Marudi,female,74.0,8.314606741573034
2021-01-01,Sarawak,Marudi,male,117.0,11.359223300970871
2021-01-01,Sarawak,Matu,both,187.0,11.265060240963855
2021-01-01,Sarawak,Matu,female,78.0,10.263157894736842
2021-01-01,Sarawak,Matu,male,109.0,12.11111111111111
2021-01-01,Sarawak,Miri,both,1396.0,5.575079872204473
2021-01-01,Sarawak,Miri,female,558.0,4.681208053691275
2021-01-01,Sarawak,Miri,male,838.0,6.392067124332571
2021-01-01,Sarawak,Mukah,both,375.0,8.761682242990656
2021-01-01,Sarawak,Mukah,female,153.0,7.611940298507462
2021-01-01,Sarawak,Mukah,male,222.0,9.779735682819384
2021-01-01,Sarawak,Pakan,both,196.0,12.64516129032258
2021-01-01,Sarawak,Pakan,female,88.0,12.054794520547944
2021-01-01,Sarawak,Pakan,male,108.0,13.170731707317074
2021-01-01,Sarawak,Pusa,both,236.0,12.040816326530612
2021-01-01,Sarawak,Pusa,female,131.0,13.789473684210526
2021-01-01,Sarawak,Pusa,male,105.0,10.396039603960396
2021-01-01,Sarawak,Samarahan,both,354.0,2.6676714393368504
2021-01-01,Sarawak,Samarahan,female,135.0,1.9765739385065888
2021-01-01,Sarawak,Samarahan,male,219.0,3.4059097978227064
2021-01-01,Sarawak,Saratok,both,281.0,12.164502164502164
2021-01-01,Sarawak,Saratok,female,138.0,11.794871794871796
2021-01-01,Sarawak,Saratok,male,143.0,12.543859649122806
2021-01-01,Sarawak,Sarikei,both,429.0,9.705882352941176
2021-01-01,Sarawak,Sarikei,female,166.0,7.545454545454546
2021-01-01,Sarawak,Sarikei,male,263.0,11.846846846846848
2021-01-01,Sarawak,Sebauh,both,181.0,6.418439716312057
2021-01-01,Sarawak,Sebauh,female,78.0,6.290322580645161
2021-01-01,Sarawak,Sebauh,male,103.0,6.518987341772152
2021-01-01,Sarawak,Selangau,both,126.0,6.363636363636363
2021-01-01,Sarawak,Selangau,female,57.0,5.9375
2021-01-01,Sarawak,Selangau,male,69.0,6.8316831683168315
2021-01-01,Sarawak,Serian,both,794.0,9.286549707602338
2021-01-01,Sarawak,Serian,female,315.0,7.553956834532373
2021-01-01,Sarawak,Serian,male,479.0,10.936073059360732
2021-01-01,Sarawak,Sibu,both,2004.0,8.093699515347335
2021-01-01,Sarawak,Sibu,female,847.0,7.023217247097844
2021-01-01,Sarawak,Sibu,male,1157.0,9.11023622047244
2021-01-01,Sarawak,Simunjan,both,352.0,9.670329670329672
2021-01-01,Sarawak,Simunjan,female,152.0,8.837209302325581
2021-01-01,Sarawak,Simunjan,male,200.0,10.471204188481677
2021-01-01,Sarawak,Song,both,179.0,17.9
2021-01-01,Sarawak,Song,female,69.0,13.529411764705884
2021-01-01,Sarawak,Song,male,110.0,22.448979591836732
2021-01-01,Sarawak,Sri Aman,both,642.0,10.473083197389888
2021-01-01,Sarawak,Sri Aman,female,281.0,9.52542372881356
2021-01-01,Sarawak,Sri Aman,male,361.0,11.352201257861635
2021-01-01,Sarawak,Subis,both,451.0,7.683134582623509
2021-01-01,Sarawak,Subis,female,186.0,7.209302325581395
2021-01-01,Sarawak,Subis,male,265.0,8.079268292682928
2021-01-01,Sarawak,Tanjung Manis,both,85.0,10.493827160493828
2021-01-01,Sarawak,Tanjung Manis,female,45.0,11.842105263157896
2021-01-01,Sarawak,Tanjung Manis,male,40.0,9.30232558139535
2021-01-01,Sarawak,Tatau,both,199.0,6.1419753086419755
2021-01-01,Sarawak,Tatau,female,94.0,6.482758620689655
2021-01-01,Sarawak,Tatau,male,105.0,5.8988764044943816
2021-01-01,Sarawak,Tebedu,both,201.0,7.976190476190476
2021-01-01,Sarawak,Tebedu,female,84.0,6.774193548387097
2021-01-01,Sarawak,Tebedu,male,117.0,9.140625
2021-01-01,Sarawak,Telang Usan,both,123.0,7.06896551724138
2021-01-01,Sarawak,Telang Usan,female,44.0,5.432098765432099
2021-01-01,Sarawak,Telang Usan,male,79.0,8.494623655913978
2022-01-01,Sarawak,Asajaya,both,275.0,8.064516129032258
2022-01-01,Sarawak,Asajaya,female,119.0,7.125748502994012
2022-01-01,Sarawak,Asajaya,male,156.0,8.965517241379311
2022-01-01,Sarawak,Bau,both,447.0,8.418079096045197
2022-01-01,Sarawak,Bau,female,209.0,8.1640625
2022-01-01,Sarawak,Bau,male,238.0,8.654545454545454
2022-01-01,Sarawak,Belaga,both,110.0,4.867256637168142
2022-01-01,Sarawak,Belaga,female,38.0,3.9175257731958766
2022-01-01,Sarawak,Belaga,male,72.0,5.5813953488372094
2022-01-01,Sarawak,Beluru,both,201.0,7.178571428571429
2022-01-01,Sarawak,Beluru,female,89.0,6.846153846153846
2022-01-01,Sarawak,Beluru,male,112.0,7.466666666666667
2022-01-01,Sarawak,Betong,both,387.0,10.602739726027398
2022-01-01,Sarawak,Betong,female,176.0,10.0
2022-01-01,Sarawak,Betong,male,211.0,11.164021164021165
2022-01-01,Sarawak,Bintulu,both,549.0,3.0550918196994994
2022-01-01,Sarawak,Bintulu,female,214.0,2.5845410628019323
2022-01-01,Sarawak,Bintulu,male,335.0,3.457172342621259
2022-01-01,Sarawak,Bukit Mabong,both,135.0,12.98076923076923
2022-01-01,Sarawak,Bukit Mabong,female,62.0,15.121951219512196
2022-01-01,Sarawak,Bukit Mabong,male,73.0,11.587301587301589
2022-01-01,Sarawak,Dalat,both,220.0,10.37735849056604
2022-01-01,Sarawak,Dalat,female,88.0,8.54368932038835
2022-01-01,Sarawak,Dalat,male,132.0,12.110091743119266
2022-01-01,Sarawak,Daro,both,176.0,8.979591836734693
2022-01-01,Sarawak,Daro,female,83.0,9.12087912087912
2022-01-01,Sarawak,Daro,male,93.0,8.773584905660378
2022-01-01,Sarawak,Julau,both,139.0,9.025974025974026
